22 	 5 	 0.13643670082092285 	 0.1357252597808838
22 	 5 	 0.10346722602844238 	 0.10592198371887207
22 	 5 	 0.11416912078857422 	 0.1117250919342041
22 	 10 	 0.23514723777770996 	 0.24095392227172852
22 	 10 	 0.22120332717895508 	 0.23575830459594727
22 	 10 	 0.21989202499389648 	 0.22712302207946777
22 	 15 	 0.34477901458740234 	 0.3612968921661377
22 	 15 	 0.27948927879333496 	 0.3128671646118164
22 	 15 	 0.45227789878845215 	 0.34856247901916504
22 	 20 	 0.4651162624359131 	 0.46424078941345215
22 	 20 	 0.475968599319458 	 0.44951319694519043
22 	 20 	 0.4296233654022217 	 0.4459230899810791
22 	 25 	 0.5575375556945801 	 0.5767061710357666
22 	 25 	 0.5908699035644531 	 0.5702700614929199
22 	 25 	 0.5416185855865479 	 0.5515584945678711
22 	 30 	 0.6426398754119873 	 0.662898063659668
22 	 30 	 0.7532534599304199 	 0.7318956851959229
22 	 30 	 0.6719834804534912 	 0.6488676071166992
22 	 35 	 0.9297189712524414 	 0.756786584854126
22 	 35 	 1.0122556686401367 	 0.7022101879119873
22 	 35 	 0.9142172336578369 	 0.7781648635864258
22 	 40 	 0.9391510486602783 	 0.8900153636932373
22 	 40 	 0.8670766353607178 	 0.795290470123291
22 	 40 	 0.9090204238891602 	 0.8244633674621582
22 	 45 	 1.0694217681884766 	 1.020353078842163
22 	 45 	 1.0772225856781006 	 1.0048410892486572
22 	 45 	 1.2487008571624756 	 1.036376714706421
22 	 50 	 1.173875093460083 	 1.069427490234375
22 	 50 	 1.1520931720733643 	 1.1193184852600098
22 	 50 	 1.2220144271850586 	 1.163086175918579
22 	 55 	 1.3440606594085693 	 1.194504737854004
22 	 55 	 1.201451301574707 	 1.1773991584777832
22 	 55 	 1.4293546676635742 	 1.2848150730133057
22 	 60 	 1.3122975826263428 	 1.2554399967193604
22 	 60 	 1.4065544605255127 	 1.2489144802093506
22 	 60 	 1.4278373718261719 	 1.3904914855957031
22 	 65 	 1.552764654159546 	 1.5397427082061768
22 	 65 	 1.4379737377166748 	 1.424485206604004
22 	 65 	 1.5606176853179932 	 1.5988738536834717
22 	 70 	 1.5615296363830566 	 1.5763399600982666
22 	 70 	 1.464902639389038 	 1.4137630462646484
22 	 70 	 1.5408713817596436 	 1.6285529136657715
22 	 75 	 1.6796295642852783 	 1.8106086254119873
22 	 75 	 1.964036464691162 	 1.8081281185150146
22 	 75 	 1.6111552715301514 	 1.6942310333251953
22 	 80 	 1.6707074642181396 	 1.7832043170928955
22 	 80 	 1.7635836601257324 	 1.8560774326324463
22 	 80 	 1.781388282775879 	 1.962528944015503
22 	 85 	 1.8668279647827148 	 2.038043975830078
22 	 85 	 2.0430099964141846 	 1.993192434310913
22 	 85 	 1.8169562816619873 	 1.9847557544708252
